sku,name,store_view_code,dimension,dimensions_mm,i1out,operating_temperature_range,total_output_power_w,v1out_vdc,v2out_vdc,vin_range,series,attribute_set_code,product_type,categories,product_websites,description,short_description,weight,product_online,tax_class_name,visibility,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,country_of_manufacture,as_tran_application,as_tran_depth_mm,as_tran_height_inch,as_tran_height_mm,as_tran_isolation_voltage_vrms,as_tran_mounting_option,as_tran_package_qty,as_tran_package_style,as_tran_package_weght_g,as_tran_turn_ratio,as_tran_turn_ratio_pri,as_tran_turn_ratio_sec,as_tran_turn_ratio_sec2,as_tran_type,as_tran_width_mm,brochure,case,case_drawing,case_material,cfc_cb_i,cfc_cb_m,cfc_d_i,cfc_ul_i,cfc_ul_m,cfc_vde_i,cmc_current_rating_madc,cmc_dc_resistance_max_mom,cmc_depth_mm,cmc_height_mm,cmc_inductance_nom_muh,cmc_mounting_option,cmc_width_mm,color,configurable_dpm,current_ratio_amps,current_shunt,current_transformer,data_sheet,daylight_readable,dc_current_max,dc_resistance,dc_resistance_max,dc_resistance_secondary_max,design_origin,digit_height_inch,digit_height_mm,display_type,dosa,efficiency,enable_googlecheckout,eol_date,face_dim_view,face_view,features,form_factor,humidity,i2out,i3out,i4out,input_current,input_impedance_mohm,isolation_vac,isolation_vdc,isolation_voltage,is_imported,is_recurring,line_regulation_max,load_regulation_max,location,loop_drop_v,manufacturer,max_leakage_inductance,measuring_condition,measuring_range,measurment_type,meter_back_view,meter_dim_view,mounting_type,number_of_digit,output_current_range,output_power_total_w,package_style,pard_typical,pcs_180mm,pcs_330mm,pc_board_view,pinout,pinout_drawning,power_supply_current_ma,power_supply_isolation,power_supply_type,power_supply_v,primary_inductance_typical,production_date,product_brief,product_status,p_tran_dc_resist_secondary_1,p_tran_dc_resist_secondary_2,quality,rated_current_a,rated_output_mv,recom_current_transformer_desc,recom_current_transformer_name,recom_shunt_2_desc,recom_shunt_2_name,recom_shunt_3_desc,recom_shunt_3_name,recom_shunt_desc,recom_shunt_name,recurring_profile,regional_availability,replacement_part,resistance_ohm_25,resolution_v,ripple_noise,rohs_5,rohs_6,rohs_exc_11,rohs_exc_34,rohs_exc_6a,rohs_exc_6c,rohs_exc_7a,rohs_exc_7b,rohs_exc_7c1,rohs_exc_7c2,rohs_exc_7c3,rohs_exc_8,series_description,series_headline,series_primary,series_status,series_type,shielding,shunt_high_mv,shunt_low_mv,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,turn_ratio,update_rate_samples_sec,v1in_regulated,v1out_range_vdc,v1out_vdc_number,v2in_regulated,v3out_vdc,v4out_vdc,vin_max,vin_min,vin_nominal,volt_time_product,weight_g,weight_oz,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
4401570,D1U-W-2000-48-HB4C,,1U x 4.75 x 12,1U x 120.65 x 304.80,41.3,0 to 50,2002.8,48,12,90 to 264,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/AC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (AC-DC)","power,murataps,base","AC-DC 2000 Watt, 48V Main Output, 12V Standby Output Front-End Power Supply with back to front airflow","AC-DC 2000 Watt, 48V Main Output, 12V Standby Output Front-End Power Supply with back to front airflow",,1,0,"Catalog, Search",,,,,,,"4/27/17, 9:09 PM","1/7/19, 6:29 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/cps_d1u-2000-48-hx.pdf,,,,,,Murata Power Solutions,,,,,90,Yes,,,,,1U x 120.65 x 304.80,,1.7,,,,,,4242,,No,No,,,T,,,,,,,,,,,,2000,,1,,,,,,,,,,,,,Recommended In Production,,,"c-CSA-us (CSA 60950-1-03/UL 60950-1, Second Edition)
TUV approval (Bauart) EN 60950-1:2001",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U-W-2000 is a 2000 Watt, power-factor-corrected (PFC) front-end power supply for hot-swapping redundant systems. The main output is 48V and standby output of either 12V, 5V or 3.3V. Packaged in 1U low profile, it is designed to deliver reliable bulk power to servers, workstations, storage systems or any 48V distributed power architecture systems requiring high power density. The highly efficient electrical and thermal design with internal cooling fans supports reliable operation conditions. The D1U-W-2000 is designed to auto-recover from over-temperature faults. Status information is provided with front panel LEDs, logic signals and I2C management interface. Three units can be packaged into a 19"" 1U power shelf to provide up to 6.0kW of power",120mm Front End AC-DC Power Supply,,,,,,,,,,,,,,,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
D1U-W-2000-48-HC2C,D1U-W-2000-48-HC2C,,1U x 4.75 x 12,1U x 120.65 x 304.80,41.3,0 to 50,1997.25,48,3.3,90 to 264,D1U-W,AC/DC Power Supplies,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base","AC-DC 2000 Watt, 48V Main Output, 3.3V Standby Output Front-End Power Supply with back to front airflow","AC-DC 2000 Watt, 48V Main Output, 3.3V Standby Output Front-End Power Supply with back to front airflow",0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:32 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/cps_d1u-2000-48-hx.pdf,,,,,,Murata Power Solutions,,,,,91,Yes,,,,,1U x 120.65 x 304.80,,4.5,,,,,,3000,,No,No,,,T,,,,,,,,,,,,2000,,1,,,,,,,,,,,,,In Production,,,"c-CSA-us (CSA 60950-1-03/UL 60950-1, Second Edition)
TUV approval (Bauart) EN 60950-1:2001",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U-W-2000 is a 2000 Watt, power-factor-corrected (PFC) front-end power supply for hot-swapping redundant systems. The main output is 48V and standby output of either 12V, 5V or 3.3V. Packaged in 1U low profile, it is designed to deliver reliable bulk power to servers, workstations, storage systems or any 48V distributed power architecture systems requiring high power density. The highly efficient electrical and thermal design with internal cooling fans supports reliable operation conditions. The D1U-W-2000 is designed to auto-recover from over-temperature faults. Status information is provided with front panel LEDs, logic signals and I2C management interface. Three units can be packaged into a 19"" 1U power shelf to provide up to 6.0kW of power",120mm Front End AC-DC Power Supply,,,,,,,,,,,,,,48,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401726-1,D2U5T-H3-7000-54-HU4C,,2U x 5.1 x 18,2U x 129.5 x 455.9,129.629,0 to 50,7020,54,3.3 or 5 (Selectable),180 to 525,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/Enclosed Front-End 3 Phase AC-in,Murata PS/Products/AC-DC Power Supplies/Enclosed Front-End 3 Phase AC-in","power,murataps,base","AC-DC 7000 Watt, 54V Main Output, 3.3V OR 5V standby (Selectable) Front-End Power Supply with back to front airflow","AC-DC 7000 Watt, 54V Main Output, 3.3V OR 5V standby (Selectable) Front-End Power Supply with back to front airflow",,1,0,"Catalog, Search",,,,,,,"3/10/15, 11:38 PM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d2u5t-h3-7000-54-hu4c.pdf,,,,,,Murata Power Solutions,,,,,96,Yes,,,,,2U x 129.5 x 455.9,,4 or 6 (Selectable),,,,,,4242,,No,No,,,T,,,,,,,,,,,,7000,,0.5,,,,,,,,,,,,,Recommended In Production,,,"c-CSA-us (CSA 60950-1-07/UL 60950-1, Second Edition)
TÜV EN 60950-1:2006+A11+A1+A12
IEC 60950-1:2005 (2nd Ed) + A1:2009, and
EN 60950-1:2006/A11:2009/A1:2010/A12:2011",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D2U5T-H3-7000-54-HU4C is a High Effi ciency 3500/7000 watt, power factor corrected, three phase power
converter for 230/480VAC lines with a 54VDC main output and a 5V or 3.3V (20W) selectable standby output. The unit is
provided with droop sharing and up to three supplies may be operated in parallel.",130mm AC-DC Three Phase Power Converter,,,,,,,,,,,,,,54,,,,525,180,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
S1U-3X-16-A-12-RC,S1U-3X-16-A-12-RC,,1U x 17.3 x 16,1U x 439.42 x 406.40,394.8,0 to 50,4800,12,,90 to 264,N/A,AC/DC Power Supplies,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",1U 19 inch Power Shelf for the 12V D1U Family of Power Supplies,1U 19 inch Power Shelf for the 12V D1U Family of Power Supplies,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:33 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/cps_s1u-3x.pdf,,,,,,Murata Power Solutions,,,,,91,Yes,,,,,,,,,,,,,3000,,No,No,,,T,,,,,,,,,,,,4800,,120,,,,,,,,,,,,,Discontinued,,,"c-CSA-us (CSA 60950-1-03/UL 60950-1, First Edition)",,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,"The S1U-3X is a 1U x 19” EIA Rack Mount Power Shelf designed for holding three D1U Front End Power Supplies in current sharing applications. It is intended for distributed power architecture applications in the Servers, Storage Networking and Data Communications markets. There are two lug terminal connections for #2 AWG cabling for the DC output. System connection through the I2C bus reports the performance status of the power supplies within the power shelf. Two Power Shelves can operate in parallel by an optional Shelf-to-Shelf cable, doubling the power output to the maximum capability of 9.6kW for two 12V power shelves.",S1U Power Shelf,,,,,,,,,,,,,,12,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
S1U-3X-16-A-48-RC,S1U-3X-16-A-48-RC,,1U x 17.3 x 16,1U x 439.42 x 406.40,123.9,0 to 50,6000,48,,90 to 264,N/A,AC/DC Power Supplies,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",1U 19 inch Power Shelf for the 48V D1U Family of Power Supplies,1U 19 inch Power Shelf for the 48V D1U Family of Power Supplies,0,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:33 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/cps_s1u-3x.pdf,,,,,,Murata Power Solutions,,,,,91,Yes,,,,,1.7 x 17.3 x 15.9in,,,,,,,,3000,,No,No,,,T,,,,,,,,,,,,6000,,0.48,,,,,,,,,,,,,In Production,,,"c-CSA-us (CSA 60950-1-03/UL 60950-1,first edition)",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The S1U-3X is a 1U x 19” EIA Rack Mount Power Shelf designed for holding three D1U Front End Power Supplies in current sharing applications. It is intended for distributed power architecture applications in the Servers, Storage Networking and Data Communications markets. There are two lug terminal connections for #2 AWG cabling for the DC output. System connection through the I2C bus reports the performance status of the power supplies within the power shelf. Two Power Shelves can operate in parallel by an optional Shelf-to-Shelf cable, doubling the power output to the maximum capability of 9.6kW for two 12V power shelves.",1U 19 inch Power Shelf for the 48V D1U Family of Power Supplies,,,,,,,,,,,,,,48,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401853-1,D1U54-D-1200-12-HA3PC,,1U x 2.15 x 12.66,1U x 54.5 x 321.5,1655,0 to 55,1220,12,5,40 to 72,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/DC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (DC-DC)","power,murataps,base","DC-DC 1200 Watt,12V Main Output, 5V Standby Output Front-End Power Supply with front to back airflow","DC-DC 1200 Watt, 12V Main Output, 5V Standby Output Front-End Power Supply with front to back airflow",,1,0,"Catalog, Search",,,,,,,"3/9/15, 8:02 PM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d1u54-d-1200-12-hxxpc.pdf,,,,,,Murata Power Solutions,,,,,92,Yes,,,,,1U x 54.5 x 321.5,,4,,,,,,1500,,No,No,,,T,,,,,,,,,,,,1200,,1,,,,,,,,,,,,,Recommended In Production,,,"CSA/UL C22.2 No.60950-1-07, 2nd Ed.
IEC 60950-1:2005, (2nd Edition) with Am. 1:2009
EN 60950-1:2006 + A11:2009 + A1:2010
CE Marking per LVD DIRECTIVE 2006/95/EC",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U54-D-1200-12-Hx4PC series are highly efficient 1200 watt, DC input front end modules with a 12V main output
and a choice of 3.3V or 5V (20W) standby rails. The power module is able to current share with up to eight (8) other power
modules of the same type operating in parallel or N+1 redundancy. The supplies may be hot plugged, and include integral
isolation devices.
The power modules are fully protected from overload and overvoltage and are able to auto-recover from overtemperature
faults. A Status LED is provided on the front panel and additional control and status reporting is provided by hardware
logic signals and via a PMBus™ digital interface.
A low profile sub 1U height enclosure provides an excellent power density of >28W/in3 that is ideal for delivering reliable,
efficient power to servers; workstations; storage systems and other 12V distributed power systems, including direct
operation from intermediate bus converters.",54mm 1U Front End DC-DC Power Converter,,,,,,,,,,,,,,12,,,,40,72,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401851-1,D1U54-D-1200-12-HA4PC,,1U x 2.15 x 12.66,1U x 54.5 x 321.5,1655,0 to 55,1220,12,5,40 to 72,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/DC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (DC-DC)","power,murataps,base","DC-DC 1200 Watt,12V Main Output, 5V Standby Output Front-End Power Supply with back to front airflow","DC-DC 1200 Watt, 12V Main Output, 5V Standby Output Front-End Power Supply with back to front airflow",,1,0,"Catalog, Search",,,,,,,"3/9/15, 8:02 PM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d1u54-d-1200-12-hxxpc.pdf,,,,,,Murata Power Solutions,,,,,92,Yes,,,,,1U x 54.5 x 321.5,,4,,,,,,1500,,No,No,,,T,,,,,,,,,,,,1200,,1,,,,,,,,,,,,,Recommended In Production,,,"CSA/UL C22.2 No.60950-1-07, 2nd Ed.
IEC 60950-1:2005, (2nd Edition) with Am. 1:2009
EN 60950-1:2006 + A11:2009 + A1:2010
CE Marking per LVD DIRECTIVE 2006/95/EC",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U54-D-1200-12-Hx4PC series are highly efficient 1200 watt, DC input front end modules with a 12V main output
and a choice of 3.3V or 5V (20W) standby rails. The power module is able to current share with up to eight (8) other power
modules of the same type operating in parallel or N+1 redundancy. The supplies may be hot plugged, and include integral
isolation devices.
The power modules are fully protected from overload and overvoltage and are able to auto-recover from overtemperature
faults. A Status LED is provided on the front panel and additional control and status reporting is provided by hardware
logic signals and via a PMBus™ digital interface.
A low profile sub 1U height enclosure provides an excellent power density of >28W/in3 that is ideal for delivering reliable,
efficient power to servers; workstations; storage systems and other 12V distributed power systems, including direct
operation from intermediate bus converters.",54mm 1U Front End DC-DC Power Converter,,,,,,,,,,,,,,12,,,,40,72,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401852-1,D1U54-D-1200-12-HC3PC,,1U x 2.15 x 12.66,1U x 54.5 x 321.5,1655,0 to 55,1219.8,12,3.3,40 to 72,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/DC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (DC-DC)","power,murataps,base","DC-DC 1200 Watt,12V Main Output, 3.3V Standby Output Front-End Power Supply with front to back airflow","DC-DC 1200 Watt, 12V Main Output, 3.3V Standby Output Front-End Power Supply with front to back airflow",,1,0,"Catalog, Search",,,,,,,"3/9/15, 8:02 PM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d1u54-d-1200-12-hxxpc.pdf,,,,,,Murata Power Solutions,,,,,92,Yes,,,,,1U x 54.5 x 321.5,,6,,,,,,1500,,No,No,,,T,,,,,,,,,,,,1200,,1,,,,,,,,,,,,,Recommended In Production,,,"CSA/UL C22.2 No.60950-1-07, 2nd Ed.
IEC 60950-1:2005, (2nd Edition) with Am. 1:2009
EN 60950-1:2006 + A11:2009 + A1:2010
CE Marking per LVD DIRECTIVE 2006/95/EC",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U54-D-1200-12-Hx4PC series are highly efficient 1200 watt, DC input front end modules with a 12V main output
and a choice of 3.3V or 5V (20W) standby rails. The power module is able to current share with up to eight (8) other power
modules of the same type operating in parallel or N+1 redundancy. The supplies may be hot plugged, and include integral
isolation devices.
The power modules are fully protected from overload and overvoltage and are able to auto-recover from overtemperature
faults. A Status LED is provided on the front panel and additional control and status reporting is provided by hardware
logic signals and via a PMBus™ digital interface.
A low profile sub 1U height enclosure provides an excellent power density of >28W/in3 that is ideal for delivering reliable,
efficient power to servers; workstations; storage systems and other 12V distributed power systems, including direct
operation from intermediate bus converters.",54mm 1U Front End DC-DC Power Converter,,,,,,,,,,,,,,12,,,,40,72,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401828-1,D1U54-D-1200-12-HC4PC,,1U x 2.15 x 12.66,1U x 54.5 x 321.5,1655,0 to 55,1219.8,12,3.3,40 to 72,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/DC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (DC-DC)","power,murataps,base","DC-DC 1200 Watt,12V Main Output, 3.3V Standby Output Front-End Power Supply with back to front airflow","DC-DC 1200 Watt, 12V Main Output, 3.3V Standby Output Front-End Power Supply with back to front airflow",,1,0,"Catalog, Search",,,,,,,"3/9/15, 8:02 PM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d1u54-d-1200-12-hxxpc.pdf,,,,,,Murata Power Solutions,,,,,92,Yes,,,,,1U x 54.5 x 321.5,,6,,,,,,1500,,No,No,,,T,,,,,,,,,,,,1200,,1,,,,,,,,,,,,,Recommended In Production,,,"CSA/UL C22.2 No.60950-1-07, 2nd Ed.
IEC 60950-1:2005, (2nd Edition) with Am. 1:2009
EN 60950-1:2006 + A11:2009 + A1:2010
CE Marking per LVD DIRECTIVE 2006/95/EC",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U54-D-1200-12-Hx4PC series are highly efficient 1200 watt, DC input front end modules with a 12V main output
and a choice of 3.3V or 5V (20W) standby rails. The power module is able to current share with up to eight (8) other power
modules of the same type operating in parallel or N+1 redundancy. The supplies may be hot plugged, and include integral
isolation devices.
The power modules are fully protected from overload and overvoltage and are able to auto-recover from overtemperature
faults. A Status LED is provided on the front panel and additional control and status reporting is provided by hardware
logic signals and via a PMBus™ digital interface.
A low profile sub 1U height enclosure provides an excellent power density of >28W/in3 that is ideal for delivering reliable,
efficient power to servers; workstations; storage systems and other 12V distributed power systems, including direct
operation from intermediate bus converters.",54mm 1U Front End DC-DC Power Converter,,,,,,,,,,,,,,12,,,,40,72,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401802-1,D1U54P-W-1200-12-HA3PC,,1U x 2.15 x 12.66,1U x 54.5 x 321.5,1655,0 to 60,1215,12,5,90 to 264,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/AC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (AC-DC)","power,murataps,base","AC-DC 1200 Watt, 12V Main Output, 5V Standby Output Front-End Power Supply with front to back airflow","AC-DC 1200 Watt, 12V Main Output, 5V Standby Output Front-End Power Supply with front to back airflow",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d1u54p-w-1200-12-hxxpc.pdf,,,,,,Murata Power Solutions,,,,,94,Yes,,,,,1U x 54.5 x 321.5,,3,,,,,,3000,,No,No,,,T,,,,,,,,,,,,1200,,1,,,,,,,,,,,,,Recommended In Production,,,"CAN/CSA C22.2 No 60950-1-07, Amendment 1:2011, Amendment 2:2014 (MOD)
ANSI/UL 60950-1-2014
IEC60950-1:2005 (2nd ED.)+A1:2009+A2:2013
EN60950-1:2006+A11+A1+A12+A2
CCC GB4943.1-2011, GB9254-2008, GB17625. 1-2012
BSMI CNS14336-1; CNS13438",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U54P-W-1200-12-HxxC series are 80 PLUS Platinum efficiency 1200 watt, power factor corrected front end supplies with a 12V main output and a 5V (3A) standby. They have active current sharing and up to 8 supplies may be operated in parallel. The supplies may be hot plugged, they recover from overtemperature faults, and have status LEDs on their front panel in addition to logic and PMBus status signals. Their low profile 1U package and >28W/cubic inch power density make them ideal for delivering reliable, efficient power to servers, workstations, storage systems and other 12V distributed power systems.",54mm 1U Front End AC-DC Power Supply Converter,,,,,,,,,,,,,,12,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401803-1,D1U54P-W-1200-12-HA4PC,,1U x 2.15 x 12.66,1U x 54.5 x 321.5,1655,0 to 60,1215,12,5,90 to 264,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/AC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (AC-DC)","power,murataps,base","AC-DC 1200 Watt, 12V Main Output, 5V Standby Output Front-End Power Supply with back to front airflow","AC-DC 1200 Watt, 12V Main Output, 5V Standby Output Front-End Power Supply with back to front airflow",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d1u54p-w-1200-12-hxxpc.pdf,,,,,,Murata Power Solutions,,,,,94,Yes,,,,,1U x 54.5 x 321.5,,3,,,,,,3000,,No,No,,,T,,,,,,,,,,,,1200,,1,,,,,,,,,,,,,Recommended In Production,,,"CAN/CSA C22.2 No 60950-1-07, Amendment 1:2011, Amendment 2:2014 (MOD)
ANSI/UL 60950-1-2014
IEC60950-1:2005 (2nd ED.)+A1:2009+A2:2013
EN60950-1:2006+A11+A1+A12+A2
CCC GB4943.1-2011, GB9254-2008, GB17625. 1-2012
BSMI CNS14336-1; CNS13438",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U54P-W-1200-12-HxxC series are 80 PLUS Platinum efficiency 1200 watt, power factor corrected front end supplies with a 12V main output and a 5V (3A) standby. They have active current sharing and up to 8 supplies may be operated in parallel. The supplies may be hot plugged, they recover from overtemperature faults, and have status LEDs on their front panel in addition to logic and PMBus status signals. Their low profile 1U package and >28W/cubic inch power density make them ideal for delivering reliable, efficient power to servers, workstations, storage systems and other 12V distributed power systems.",54mm 1U Front End AC-DC Power Supply Converter,,,,,,,,,,,,,,12,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401801-1,D1U54P-W-1200-12-HC3PC,,1U x 2.15 x 12.66,1U x 54.5 x 321.5,1655,0 to 60,1210,12,3.3,90 to 264,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/1U Front End/AC-DC,Murata PS/Products/AC-DC Power Supplies/1U Front-End/1U Front End (AC-DC)","power,murataps,base","AC-DC 1200 Watt, 12V Main Output, 3.3V Standby Output Front-End Power Supply with front to back airflow","AC-DC 1200 Watt, 12V Main Output, 3.3V Standby Output Front-End Power Supply with front to back airflow",,1,0,"Catalog, Search",,,,,,,"8/11/14, 10:45 PM","1/7/19, 6:14 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/d1u54p-w-1200-12-hxxpc.pdf,,,,,,Murata Power Solutions,,,,,94,Yes,,,,,1U x 54.5 x 321.5,,3,,,,,,3000,,No,No,,,T,,,,,,,,,,,,1200,,1,,,,,,,,,,,,,Recommended In Production,,,"CAN/CSA C22.2 No 60950-1-07, Amendment 1:2011, Amendment 2:2014 (MOD)
ANSI/UL 60950-1-2014
IEC60950-1:2005 (2nd ED.)+A1:2009+A2:2013
EN60950-1:2006+A11+A1+A12+A2
CCC GB4943.1-2011, GB9254-2008, GB17625. 1-2012
BSMI CNS14336-1; CNS13438",,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,"The D1U54P-W-1200-12-HxxC series are 80 PLUS Platinum efficiency 1200 watt, power factor corrected front end supplies with a 12V main output and a (3A) standby. They have active current sharing and up to 8 supplies may be operated in parallel. The supplies may be hot plugged, they recover from overtemperature faults, and have status LEDs on their front panel in addition to logic and PMBus status signals. Their low profile 1U package and >28W/cubic inch power density make them ideal for delivering reliable, efficient power to servers, workstations, storage systems and other 12V distributed power systems.",54mm 1U Front End AC-DC Power Supply Converter,,,,,,,,,,,,,,12,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
